time,distance,heading,pitch
1724156605.2977576, 179.07663588070082, -0.27510928248460126, 0.2549431677164194
1724156678.2558534, 3.6502420924757984e-05, 1.2962710323065492, -0.7364021126862198
1724156678.6078124, 1.9065601550677216e-06, 1.1412273951961673, -0.31917165922009344
1724156679.4129043, 0.00019701084265379826, -1.3826094180124018, 1.0992246120820595
1724156679.5322688, 8.647102418784901e-06, -1.1911227323194806, 0.6302510824505281
1724156679.5779903, 0.00022453946266499591, -1.3831584359665603, 1.097399019444978
1724156679.6989202, 183.0090797524183, 0.04173099873226514, -0.11605356584932702
1724156679.7741187, 0.0038932503430754713, 0.05717916257999977, 0.7083385980874463
1724156679.8972323, 176.39457941828246, 0.10204065420497227, -0.08957732444708559
1724156680.0063603, 0.22660994951469224, 0.6407508582330265, -1.0435129380255062
1724156680.0977478, 177.35442308567565, 0.08305294546824459, -0.23627154181085677
1724156680.1754873, 179.56136882082177, 0.09365471001617523, -0.11268079972037823
1724156680.297381, 181.66109344474515, 0.1391869263543859, -0.08455955211712646
1724156680.372749, 176.8930360459169, 0.12733655795380475, -0.0924038103422257
1724156680.4498785, 179.41342489818402, 0.1809362938065437, -0.1489856370769741
1724156680.5703635, 1.0415733281447306e-05, -1.0757344373947693, -0.054368537918245696
1724156680.6468203, 4.389480275229291e-06, 1.1534526283641635, 0.010143758824224426
1724156680.7347486, 170.95584133233842, 0.18710166828511096, -0.08391021778448295
1724156680.888005, 0.0009676159968715949, 1.5082092569082641, 1.5595423987924006
1724156680.9791613, 0.0006337259370496656, 1.2820645504265968, -1.4282917454389292
1724156681.0991466, 0.00015777429169795443, -1.3196909114382427, -1.2843648484876624
1724156681.206741, 3.7387028910771495e-05, -1.100538613503359, 1.5142658020376631
1724156681.2971714, 1.1392409052325285e-05, -1.2187193666619638, -0.042169831396854825
1724156681.4955428, 1.1153823972259333e-05, -1.2171774774886406, 0.10921586813660512
1724156681.5745203, 1.0314548274764561e-05, -1.2053719884935206, -0.4971787525614889
1724156681.6474724, 3.224211562881639e-06, 1.1310362710016408, -0.5098861728530774
1724156681.7381968, 247.40684530437545, 0.17925322229601137, -0.20023190780316727
1724156681.8470275, 2737.1023088852594, -1.206017326295418, -0.045156489628297575
1724156681.9372988, 0.0042471223222598775, 0.2273977401710118, 0.1026316003790661
1724156682.0577857, 94.55292513952584, 0.2205576008454562, -0.29159498741430323
1724156682.1337447, 0.0013820587227442503, 1.2794485276442034, 1.4423875158447181
1724156682.2079277, 86.8705988804688, 0.15248782836661762, -0.2633388572921812
1724156682.2997677, 171.6744852764539, 0.195014122809579, -0.1345589520105607
1724156682.40522, 0.00559790579052527, 0.22309991482349173, 0.0912058487777418
1724156682.4991121, 164.6943599543171, 0.18704490952963596, -0.21855098763205763
1724156682.6209843, 165.2302341157655, 0.1850685082943781, -0.8596459615304513
1724156682.6949413, 95.78891796123285, 0.20584930536123136, -0.21522008057468847
1724156682.816629, 153.9819936707089, 0.19002011834696364, -0.24715804116706644
1724156682.848327, 160.43912755746808, 0.20919472538592282, -0.22742382984224924
1724156683.0158179, 156.09390663626445, 0.19079521069326322, -0.22584588630994004
1724156683.0902882, 160.14773365117657, 0.19295159163313014, -0.2843891973213358
1724156683.167155, 153.5729088035503, 0.19197067943877572, -0.2822934612653673
1724156683.2890644, 144.62867368473133, 0.23092775565633308, 0.2718981234025087
1724156683.3669314, 150.94177045410908, 0.16879108424818992, -0.20554099337897927
1724156683.4880192, 153.97392151573175, 0.1534487277991591, -0.21426030065998927
1724156683.5332787, 148.01393985448644, 0.21118997388512867, -0.057638698888389704
1724156683.65425, 151.59628868723078, 0.1518016632002206, -0.15449174671638238
1724156683.7316034, 149.8651459711613, 0.15405781786343659, -0.16553002934140512
1724156683.850949, 148.54185642830657, 0.15729007048756408, -0.2168608337627626
1724156683.8962884, 152.2288737106626, 0.1525127606201127, -0.0949381393557233
1724156683.9710255, 146.90108801149634, 0.1517925230516793, -0.10147919022017587
1724156684.1695228, 140.76058025040547, 0.17016279664696102, -0.29795464715970765
1724156684.2598014, 154.22234265372694, 0.13168492847948624, -0.06032019300556889
1724156684.3794346, 103.63324429849165, 0.14080537253738368, -0.29937417365433233
1724156684.4544268, 141.06108281748098, 0.17554917117685284, -0.32718105116627005
1724156684.5332298, 150.55825742680332, 0.13035432266282745, 0.0250902614089714
1724156684.654605, 141.92248115396984, 0.1580709084432691, 0.15882621943173306
1724156684.7305224, 142.14552375577927, 0.15475145165631043, -0.07370072509655912
1724156684.852175, 123.51415244570627, 0.12482907003934171, 0.0662997279725756
1724156684.9310226, 148.03833409501812, 0.16371486797907786, 0.27553496588291143
1724156685.0188477, 147.4363170788166, 0.12332517651014789, 0.061781335897478626
1724156685.1409228, 149.60851155240923, 0.12537214269412694, 0.09003564293514438
1724156685.2177672, 148.4565328187531, 0.10695830627169188, 0.15004504507763353
1724156685.3409114, 151.13788143010362, 0.11067805449614906, 0.04952570722993288
1724156685.4465263, 148.78461073905856, 0.12462261912496013, 0.013667388328351657
1724156685.537355, 150.5229206217829, 0.12695564629316997, 0.04642314087846662
1724156685.6604319, 148.93607970050556, 0.14423244568507307, -0.04120922008964833
1724156685.7350814, 150.5538612906547, 0.1404478626011314, -0.015166779269808627
1724156685.8138986, 149.64990861080972, 0.15016495360485693, -0.06463538769910099
1724156685.9323533, 150.04137300253169, 0.15108185282713207, -0.04029866505616115
1724156686.0104206, 134.08659634375206, 0.1436592403452969, -0.2773034153067443
1724156686.08648, 150.75208730138473, 0.14256236983690068, -0.055854363574661406
1724156686.2064755, 150.0010381352092, 0.13570607670500126, 0.0034430557230631783
1724156686.2996094, 149.4115501817959, 0.1430358575649102, -0.11057768372689013
1724156686.422296, 148.73011451406208, 0.13396547531749664, -0.044776562365536794
1724156686.4972646, 151.73060996746005, 0.1412136996061809, -0.1162985468700173
