time,distance,heading,pitch
1724155144.9766335, 176.2175924043979, -0.01073818602456765, 0.14937222469972486
1724155065.1379201, 127.34580386045207, 0.29833659716124883, -0.21240997884705592
1724155065.1820583, 132.83523481265104, 0.3088467674563265, 0.049064629804717014
1724155065.2140408, 133.31985575658373, 0.2843907449352312, 0.08677720461554245
1724155065.262346, 129.47465578963534, 0.28121889286254526, -0.15964169436878445
1724155065.3081942, 137.85089240476793, 0.2711501027526075, -0.02964152666141433
1724155065.33607, 130.17371186633451, 0.2784887237095634, -0.10644451948713837
1724155065.383107, 126.8873841791848, 0.2890416343071725, -0.18161786688191292
1724155065.4108906, 144.36348863099218, 0.2628899843695899, 0.06881148261269893
1724155065.5749834, 124.99244979075755, 0.29568888714837294, -0.18964029788226036
1724155065.6957402, 147.51441536498862, 0.264724333790574, 0.1083274628054182
1724155065.7735996, 130.20739192906615, 0.2837627068020909, -0.10186891266633663
1724155065.892634, 127.39282667768569, 0.31044674261615346, -0.329819823847447
1724155065.982449, 121.36802318752565, 0.30608143657732395, -0.19489354695526898
1724155066.105924, 130.53770448723324, 0.31922744173607626, -0.2945650289443622
1724155066.181419, 129.28713224136976, 0.31871900045335383, -0.142095015019448
1724155066.26123, 128.2186988428221, 0.3355904666471972, -0.2617775822757911
1724155066.3418205, 127.12031654023863, 0.34626782868723477, -0.2661824543241634
1724155066.4122553, 127.64572037562445, 0.35537609282033794, -0.2755067072076014
1724155066.4559884, 147.91000124075578, 0.3074311604913416, -0.013313964573378164
1724155066.6249442, 134.17178650500574, 0.3564244612445146, -0.11396645012623823
1724155066.8240373, 119.32586646496296, 0.3787350194845586, -0.2366054905981404
1724155066.90117, 128.0126726909947, 0.3709707749226826, -0.11118997640425887
1724155067.0232246, 135.28928726687673, 0.3385835295446787, 0.1310766010035984
1724155067.099955, 138.18223007386948, 0.35590353037821304, 0.04721007073654643
1724155067.2238708, 139.37454306154174, 0.36424653870636126, 0.29627432297129463
1724155067.3001485, 138.2885575465412, 0.3535256038890956, 0.08585507160604974
1724155067.4185984, 143.48466707349752, 0.3195859197585871, 0.18794376282514771
1724155067.4635925, 134.60417847523215, 0.3706659937499105, 0.17444527842589347
1724155067.5711834, 117.35117869632897, 0.3668544465139375, -0.2334662133847106
1724155067.6918411, 137.77553685753364, 0.31773231466479684, 0.2653411416517661
1724155067.7940416, 149.7622698974656, 0.32449413557985046, 0.2702106571440104
1724155067.891521, 155.88396718703194, 0.2833561114503101, 0.261048776586612
1724155068.0043466, 144.61150574434456, 0.3395234722944423, 0.05521478621672784
1724155068.1060278, 150.1799246016282, 0.3214532025926248, 0.35045630711709086
1724155068.1835563, 146.69883706715277, 0.32008787176418474, 0.37757862887058147
1724155068.212567, 148.48417174443588, 0.33138228681943, 0.10164266989311115
1724155068.305593, 151.1792180286379, 0.30184505403129697, 0.14987109825733097
1724155068.4548633, 132.47480548936971, 0.33935997120604955, 0.010165361869001981
