FFT Callback Runtime (s)
0.0010190010070800781
0.004023075103759766
0.001461029052734375
0.004669904708862305
0.0014176368713378906
0.00140380859375
0.001363515853881836
0.003173351287841797
0.002832174301147461
0.007488250732421875
0.001512765884399414
0.0020248889923095703
0.0014843940734863281
0.0015845298767089844
0.0067327022552490234
0.001634359359741211
0.0015468597412109375
0.0015316009521484375
0.00136566162109375
0.001580953598022461
0.0014314651489257812
0.0013515949249267578
0.0035686492919921875
0.0013933181762695312
0.003426074981689453
0.0047473907470703125
0.002832651138305664
0.0013308525085449219
0.0014269351959228516
0.0013720989227294922
0.0014069080352783203
0.0013990402221679688
0.0014851093292236328
0.0014307498931884766
0.0014576911926269531
0.001363992691040039
0.0013377666473388672
0.0019359588623046875
0.0014600753784179688
0.004890918731689453
0.0030786991119384766
0.0016217231750488281
0.0032677650451660156
0.001852273941040039
0.0019528865814208984
0.001775979995727539
0.0018339157104492188
0.0015172958374023438
0.00668025016784668
0.001558065414428711
0.0033321380615234375
0.0017654895782470703
0.002175569534301758
0.006269216537475586
0.0016777515411376953
0.0019240379333496094
0.001953601837158203
0.0016760826110839844
0.0015804767608642578
0.001832723617553711
0.0016350746154785156
0.0015141963958740234
0.0015158653259277344
0.0015184879302978516
0.0015194416046142578
0.0031120777130126953
0.005171298980712891
0.0015232563018798828
0.0015492439270019531
0.0015807151794433594
0.0015535354614257812
0.00543975830078125
0.001596212387084961
0.0045528411865234375
0.007015228271484375
0.002827882766723633
0.0014672279357910156
0.001512289047241211
0.00484466552734375
0.0016689300537109375
0.0015163421630859375
0.0014920234680175781
0.0014579296112060547
0.00148773193359375
0.0048389434814453125
0.0016326904296875
0.002325296401977539
0.001580953598022461
0.0015974044799804688
0.007607936859130859
0.0025262832641601562
0.003969907760620117
0.005118608474731445
0.0028769969940185547
0.0014119148254394531
0.0014541149139404297
0.002293825149536133
0.00773930549621582
0.001458883285522461
0.0015463829040527344
0.001543283462524414
0.01038503646850586
0.0021181106567382812
0.006098270416259766
0.001561880111694336
0.0015196800231933594
0.005947113037109375
0.0015189647674560547
0.004979133605957031
0.0016126632690429688
0.001504659652709961
0.0015523433685302734
0.0014984607696533203
0.0014834403991699219
0.0014820098876953125
0.0015087127685546875
0.0014996528625488281
0.0016684532165527344
0.0016238689422607422
0.0016100406646728516
0.0015437602996826172
0.001432180404663086
0.0014615058898925781
0.0015799999237060547
0.010485172271728516
0.001474618911743164
0.001416921615600586
0.0015451908111572266
0.0015971660614013672
0.003420591354370117
0.0015501976013183594
0.0015687942504882812
0.0015015602111816406
0.00156402587890625
0.0014722347259521484
0.005610227584838867
0.0034325122833251953
0.002669095993041992
0.0016667842864990234
0.0014770030975341797
0.0016944408416748047
0.006110668182373047
0.0015790462493896484
0.0016565322875976562
0.001687765121459961
0.0016281604766845703
0.004579305648803711
0.003316640853881836
0.004130840301513672
0.0015485286712646484
0.001512289047241211
0.0014715194702148438
0.0016756057739257812
0.0016579627990722656
0.0015020370483398438
0.001485586166381836
0.0066339969635009766
0.00336456298828125
0.0036563873291015625
0.0015413761138916016
0.0015261173248291016
0.0015594959259033203
0.0015742778778076172
0.0015039443969726562
0.0015835762023925781
0.0029006004333496094
0.0015587806701660156
0.001581430435180664
0.0017998218536376953
0.0016562938690185547
0.0025331974029541016
0.0015239715576171875
0.0016026496887207031
0.0016314983367919922
0.0017063617706298828
0.003335714340209961
0.001524209976196289
0.0035572052001953125
0.0015287399291992188
0.0014824867248535156
0.00232696533203125
0.001547098159790039
0.004009246826171875
0.004851341247558594
0.0017392635345458984
0.0017969608306884766
0.0016417503356933594
0.0016088485717773438
0.0015747547149658203
0.0015778541564941406
0.002318143844604492
0.0015995502471923828
0.0015683174133300781
0.003481626510620117
0.001638650894165039
0.0015027523040771484
0.0014889240264892578
0.001520395278930664
0.0014944076538085938
0.002786874771118164
0.0015654563903808594
0.0016367435455322266
0.0015685558319091797
0.004837512969970703
0.0015397071838378906
0.0014967918395996094
0.0015299320220947266
0.0047283172607421875
0.0014827251434326172
0.0015063285827636719
0.0067327022552490234
0.001589059829711914
0.0016028881072998047
0.0048677921295166016
0.0015599727630615234
0.002727508544921875
0.0015597343444824219
0.0015635490417480469
0.0016176700592041016
0.0026977062225341797
0.001810312271118164
0.001512765884399414
0.001514434814453125
0.0015208721160888672
0.001565694808959961
0.0015594959259033203
0.008443832397460938
0.0016188621520996094
0.0015859603881835938
0.0015399456024169922
0.0016064643859863281
0.005269050598144531
0.0028324127197265625
0.0028018951416015625
0.001592397689819336
0.003435373306274414
0.0015337467193603516
0.0017461776733398438
0.0027458667755126953
0.0015566349029541016
0.0016319751739501953
0.0017175674438476562
0.004998445510864258
0.004663705825805664
0.0017039775848388672
0.0016219615936279297
0.007407426834106445
0.0016393661499023438
0.0016467571258544922
0.0017673969268798828
0.0035872459411621094
0.00154876708984375
0.0014557838439941406
0.0015292167663574219
0.004369020462036133
0.005888700485229492
0.0016717910766601562
0.0016057491302490234
0.0015790462493896484
0.0015964508056640625
0.0015790462493896484
0.006192922592163086
0.001535177230834961
0.001523733139038086
0.0015697479248046875
0.001476287841796875
0.005297660827636719
0.0015711784362792969
0.0017940998077392578
0.0026879310607910156
0.001623392105102539
0.001630544662475586
0.0016324520111083984
0.0019440650939941406
0.0016946792602539062
0.001592397689819336
0.0015532970428466797
0.001737356185913086
0.0016286373138427734
0.0016562938690185547
0.0017199516296386719
0.0016312599182128906
0.0016336441040039062
0.0016069412231445312
0.0015485286712646484
0.0017066001892089844
0.005008697509765625
0.0017366409301757812
0.0015730857849121094
0.004529714584350586
0.0017178058624267578
0.006897449493408203
0.001819610595703125
0.0016238689422607422
0.0016160011291503906
0.003163576126098633
0.0017867088317871094
0.0033233165740966797
0.0016679763793945312
0.0015347003936767578
0.001626729965209961
0.0015842914581298828
0.0015726089477539062
0.0016047954559326172
0.0015957355499267578
0.0016994476318359375
0.0016570091247558594
0.0016467571258544922
0.001615285873413086
0.001554250717163086
0.0016307830810546875
0.0035698413848876953
0.0016894340515136719
0.0015532970428466797
0.0015995502471923828
0.004014492034912109
0.001516580581665039
0.0015969276428222656
0.0018763542175292969
0.0015649795532226562
0.001619577407836914
0.0016491413116455078
0.0018241405487060547
0.0015816688537597656
0.0015935897827148438
0.0016400814056396484
0.0016841888427734375
0.001608133316040039
0.0015790462493896484
0.0015783309936523438
0.0015282630920410156
0.004841804504394531
0.0032138824462890625
0.0015170574188232422
0.001542806625366211
0.0030264854431152344
0.0016355514526367188
0.0016186237335205078
0.0015783309936523438
0.0016307830810546875
0.0027201175689697266
0.0016300678253173828
0.0016486644744873047
0.0016469955444335938
0.0017075538635253906
0.002122163772583008
0.004120349884033203
0.005913496017456055
0.0046923160552978516
0.0016925334930419922
0.00772547721862793
0.0015828609466552734
0.0015685558319091797
0.0016543865203857422
0.0016376972198486328
0.0015423297882080078
0.0023860931396484375
0.0016977787017822266
0.002538442611694336
0.0035834312438964844
0.003565549850463867
0.001580953598022461
0.003662586212158203
0.0018165111541748047

Average,0.0023679608827108867,Std,0.0015620812823251048
